,0
0,1
1,0
2,1
3,1
4,1
5,0
6,1
7,1
8,0
9,1
10,0
11,1
12,1
13,1
14,0
15,1
16,0
17,1
18,1
19,1
20,1
21,1
22,1
23,0
24,0
25,1
26,1
27,0
28,1
29,0
30,0
31,0
32,1
33,1
34,0
35,0
36,0
37,1
38,1
39,1
40,0
41,1
42,1
43,1
44,0
45,1
46,0
47,0
48,1
49,1
50,1
51,1
52,1
53,0
54,1
55,0
56,0
57,0
58,0
59,1
60,1
61,0
62,0
63,1
64,1
65,1
66,0
67,0
68,0
69,0
70,0
71,0
72,0
73,0
74,1
75,0
76,0
77,0
78,1
79,1
80,1
81,1
82,0
83,1
84,1
85,1
86,1
87,0
88,1
89,0
90,1
91,1
92,0
93,0
94,0
95,1
96,1
97,1
98,0
99,0
100,0
101,1
102,1
103,0
104,0
105,0
106,0
107,1
108,1
109,1
110,1
111,1
112,0
113,1
114,1
115,1
116,1
117,0
118,0
119,1
120,1
121,1
122,0
123,0
124,0
125,1
126,1
127,1
128,1
129,1
130,0
131,0
132,0
133,0
134,1
135,1
136,0
137,0
138,1
139,1
140,0
141,1
142,1
143,1
144,1
145,1
146,1
147,1
148,1
149,0
150,0
151,1
152,0
153,0
154,0
155,1
156,1
157,1
158,1
159,1
160,1
161,1
162,1
163,1
164,1
165,1
166,0
167,1
168,0
169,1
170,0
171,1
172,1
173,1
174,0
175,1
176,0
177,0
178,1
179,0
180,1
181,1
182,1
183,0
184,1
185,0
186,1
187,1
188,1
189,1
190,0
191,0
192,1
193,1
194,1
195,0
196,0
197,0
198,0
199,1
200,0
201,0
202,1
203,1
204,1
205,0
206,0
207,0
208,0
209,0
210,1
211,0
212,1
213,1
214,0
215,0
216,1
217,1
218,1
219,0
220,0
221,1
222,0
223,0
224,1
225,0
226,1
227,0
228,0
229,1
230,1
231,0
232,1
233,0
234,1
235,1
236,0
237,1
238,1
239,0
240,0
241,1
242,1
243,1
244,0
245,1
246,0
247,0
248,1
249,1
250,1
251,1
252,1
253,1
254,1
255,0
256,1
257,0
258,1
259,0
260,1
261,0
262,0
263,1
264,0
265,0
266,1
267,1
268,1
269,1
270,0
271,0
272,0
273,1
274,1
275,0
276,0
277,1
278,0
279,1
280,1
281,0
282,1
283,1
284,0
285,0
286,0
287,0
288,0
289,1
290,0
291,0
292,0
293,0
294,1
295,1
296,1
297,1
298,1
299,0
300,1
301,1
302,0
303,0
304,0
305,1
306,1
307,1
308,1
309,1
310,0
311,0
312,1
313,1
314,0
315,1
316,1
317,1
318,0
319,1
320,0
321,1
322,1
323,1
324,0
325,1
326,1
327,0
328,1
329,1
330,0
331,1
332,1
333,0
334,0
335,1
336,1
337,0
338,0
339,0
340,1
341,0
342,1
343,1
344,1
345,1
346,1
347,1
348,0
349,1
350,0
351,0
352,1
353,1
354,0
355,0
356,1
357,1
358,0
359,0
360,0
361,0
362,1
363,0
364,1
365,0
366,1
367,1
368,1
369,1
370,1
371,0
372,0
373,0
374,1
375,1
376,1
377,1
378,1
379,0
380,0
381,0
382,0
383,1
384,0
385,0
386,0
387,0
388,1
389,1
390,1
391,0
392,0
393,0
394,0
395,1
396,0
397,0
398,0
399,0
400,1
401,1
402,0
403,1
404,0
405,1
406,1
407,0
408,1
409,1
410,1
411,1
412,1
413,1
414,0
415,0
416,1
417,1
418,0
419,1
420,1
421,1
422,1
423,1
424,1
425,0
426,1
427,1
428,0
429,1
430,1
431,0
432,1
433,0
434,0
435,1
436,1
437,0
438,0
439,1
440,1
441,0
442,1
443,0
444,0
445,0
446,1
447,0
448,0
449,0
450,0
451,0
452,1
453,0
454,0
455,0
456,0
457,1
458,1
459,1
460,1
461,1
462,1
463,1
464,1
465,0
466,0
467,1
468,0
469,0
470,1
471,1
472,0
473,1
474,0
475,0
476,1
477,1
478,1
479,0
480,0
481,0
482,1
483,1
484,1
485,0
486,1
487,0
488,1
489,1
490,1
491,1
492,0
493,1
494,1
495,0
496,0
497,1
498,1
499,1
500,0
501,0
502,0
503,0
504,0
505,0
506,0
507,1
508,1
509,1
510,0
511,1
512,0
513,1
514,1
515,0
516,1
517,0
518,1
519,0
520,1
521,0
522,1
523,0
524,0
525,1
526,1
527,0
528,0
529,1
530,0
531,0
532,1
533,0
534,1
535,0
536,1
537,1
538,0
539,0
540,1
541,0
542,1
543,0
544,1
545,0
546,1
547,1
548,0
549,1
550,0
551,1
552,0
553,1
554,1
555,1
556,0
557,0
558,0
559,1
560,0
561,1
562,0
563,1
564,1
565,1
566,1
567,0
568,1
569,1
570,1
571,0
572,0
573,0
574,1
575,1
576,0
577,1
578,0
579,0
580,0
581,0
582,1
583,1
584,0
585,0
586,1
587,0
588,1
589,0
590,1
591,1
592,1
593,0
594,1
595,0
596,0
597,1
598,1
599,0
600,1
601,1
602,1
603,1
604,1
605,0
606,0
607,1
608,0
609,1
610,1
611,1
612,0
613,0
614,1
615,0
616,1
617,0
618,0
619,0
620,0
621,1
622,1
623,0
624,0
625,1
626,1
627,1
628,0
629,1
630,0
631,1
632,0
633,1
634,1
635,1
636,1
637,1
638,0
639,1
640,0
641,0
642,1
643,1
644,0
645,0
646,1
647,1
648,1
649,1
650,0
651,0
652,1
653,1
654,0
655,1
656,0
657,1
658,1
659,1
660,0
661,0
662,1
663,1
664,1
665,1
666,1
667,1
668,0
669,1
670,1
671,1
672,0
673,0
674,1
675,0
676,1
677,1
678,1
679,1
680,0
681,1
682,1
683,1
684,0
685,1
686,0
687,0
688,1
689,1
690,1
691,0
692,1
693,0
694,1
695,1
696,1
697,1
698,1
699,1
700,0
701,0
702,0
703,0
704,1
705,1
706,1
707,0
708,1
709,1
710,0
711,1
712,1
713,0
714,1
715,1
716,0
717,1
718,0
719,1
720,1
721,1
722,1
723,0
724,1
725,1
726,0
727,1
728,1
729,1
730,0
731,0
732,1
733,1
734,1
735,0
736,0
737,0
738,0
739,0
740,0
741,0
742,0
743,1
744,1
745,1
746,1
747,0
748,1
749,0
750,0
751,0
752,1
753,1
754,1
755,0
756,1
757,0
758,0
759,0
760,0
761,1
762,1
763,0
764,0
765,1
766,1
767,0
768,0
769,0
770,0
771,0
772,1
773,0
774,0
775,0
776,0
777,0
778,1
779,1
780,0
781,1
782,0
783,0
784,1
785,1
786,0
787,1
788,1
789,0
790,1
791,1
792,0
793,1
794,0
795,0
796,1
797,1
798,1
799,1
800,0
801,0
802,1
803,0
804,1
805,1
806,1
807,0
808,1
809,0
810,1
811,0
812,1
813,0
814,1
815,1
816,1
817,1
818,1
819,1
820,1
821,0
822,1
823,0
824,0
825,1
826,1
827,1
828,0
829,1
830,0
831,0
832,1
833,1
834,1
835,0
836,0
837,0
838,1
839,0
840,1
841,1
842,0
843,0
844,0
845,1
846,0
847,0
848,1
849,1
850,1
851,0
852,1
853,0
854,0
855,0
856,1
857,1
858,0
859,0
860,1
861,0
862,0
863,0
864,1
865,1
866,1
867,1
868,1
869,0
870,0
871,1
872,1
873,1
874,1
875,0
876,1
877,1
878,1
879,1
880,0
881,0
882,0
883,1
884,1
885,1
886,1
887,1
888,1
889,0
890,0
891,0
892,0
893,1
894,0
895,1
896,0
897,0
898,0
899,1
900,0
901,1
902,1
903,1
904,1
905,1
906,0
907,1
908,0
909,1
910,1
911,1
912,1
913,1
914,0
915,0
916,0
917,1
918,1
919,1
920,0
921,1
922,1
923,1
924,1
925,0
926,0
927,1
928,1
929,1
930,1
931,1
932,0
933,1
934,1
935,1
936,0
937,1
938,0
939,1
940,1
941,0
942,0
943,0
944,1
945,0
946,1
947,0
948,1
949,0
950,0
951,0
952,1
953,0
954,1
955,0
956,1
957,0
958,1
959,1
960,1
961,1
962,0
963,1
964,0
965,0
966,0
967,0
968,0
969,1
970,1
971,1
972,0
973,1
974,0
975,1
976,1
977,0
978,1
979,1
980,0
981,1
982,1
983,0
984,1
985,1
986,0
987,1
988,1
989,0
990,1
991,1
992,1
993,1
994,1
995,0
996,1
997,1
998,0
999,1
1000,1
1001,1
1002,0
1003,1
1004,1
1005,1
1006,1
1007,0
1008,1
1009,1
1010,0
1011,1
1012,0
1013,1
1014,1
1015,1
1016,1
1017,0
1018,0
1019,1
1020,0
1021,1
1022,1
1023,0
1024,1
1025,0
1026,1
1027,0
1028,0
1029,1
1030,0
1031,0
1032,1
1033,1
1034,0
1035,1
1036,0
1037,1
1038,1
1039,1
1040,0
1041,1
1042,1
1043,1
1044,0
1045,1
1046,1
1047,1
1048,0
1049,1
1050,0
1051,0
1052,0
1053,1
1054,1
1055,1
1056,1
1057,1
1058,1
1059,1
1060,0
1061,1
1062,1
1063,0
1064,1
1065,0
1066,1
1067,0
1068,1
1069,1
1070,1
1071,0
1072,1
1073,1
1074,0
1075,0
1076,0
1077,0
1078,0
1079,1
1080,1
1081,0
1082,1
1083,1
1084,0
1085,0
1086,0
1087,1
1088,1
1089,1
1090,1
1091,0
1092,1
1093,0
1094,0
1095,0
1096,0
1097,1
1098,0
1099,1
1100,1
1101,0
1102,0
1103,0
1104,1
1105,1
1106,1
1107,0
1108,0
1109,0
1110,0
1111,0
1112,1
1113,0
1114,0
1115,1
1116,1
1117,0
1118,0
1119,0
1120,0
1121,1
1122,1
1123,0
1124,0
1125,0
1126,1
1127,0
1128,0
1129,0
1130,0
1131,1
1132,1
1133,1
1134,1
1135,0
1136,0
1137,0
1138,1
1139,1
1140,0
1141,0
1142,1
1143,1
1144,0
1145,0
1146,0
1147,1
1148,1
1149,1
1150,0
1151,0
1152,0
1153,1
1154,1
1155,0
1156,1
1157,0
1158,1
1159,1
1160,1
1161,0
1162,1
1163,0
1164,0
1165,1
1166,1
1167,1
1168,0
1169,0
1170,0
1171,0
1172,1
1173,1
1174,1
1175,1
1176,1
1177,1
1178,0
1179,0
1180,0
1181,1
1182,0
1183,1
1184,0
1185,1
1186,1
1187,1
1188,1
1189,1
1190,0
1191,0
1192,1
1193,0
1194,1
1195,1
1196,1
1197,0
1198,0
1199,0
1200,0
1201,1
1202,1
1203,1
1204,1
1205,0
1206,0
1207,1
1208,1
1209,0
1210,0
1211,1
1212,1
1213,0
1214,0
1215,0
1216,0
1217,1
1218,1
1219,0
1220,0
1221,1
1222,0
1223,1
1224,0
1225,1
1226,0
1227,1
1228,1
1229,0
1230,0
