,0
1231,0
1232,1
1233,0
1234,1
1235,0
1236,1
1237,0
1238,0
1239,1
1240,1
1241,0
1242,0
1243,1
1244,1
1245,1
1246,1
1247,0
1248,1
1249,0
1250,0
1251,0
1252,1
1253,1
1254,1
1255,1
1256,1
1257,0
1258,1
1259,1
1260,0
1261,0
1262,0
1263,0
1264,0
1265,1
1266,0
1267,0
1268,1
1269,1
1270,0
1271,0
1272,1
1273,0
1274,0
1275,1
1276,0
1277,0
1278,1
1279,0
1280,0
1281,0
1282,1
1283,1
1284,0
1285,0
1286,0
1287,0
1288,0
1289,1
1290,0
1291,0
1292,0
1293,1
1294,0
1295,0
1296,1
1297,1
1298,0
1299,1
1300,0
1301,0
1302,1
1303,1
1304,1
1305,1
1306,0
1307,0
1308,1
1309,1
1310,0
1311,1
1312,1
1313,1
1314,1
1315,0
1316,0
1317,0
1318,0
1319,0
1320,1
1321,1
1322,0
1323,1
1324,1
1325,1
1326,1
1327,1
1328,1
1329,0
1330,0
1331,1
1332,0
1333,0
1334,1
1335,0
1336,1
1337,1
1338,0
1339,0
1340,1
1341,1
1342,0
1343,1
1344,1
1345,1
1346,0
1347,1
1348,1
1349,1
1350,1
1351,0
1352,0
1353,0
1354,0
1355,0
1356,0
1357,0
1358,0
1359,0
1360,0
1361,0
1362,0
1363,1
1364,0
1365,1
1366,1
1367,1
1368,1
1369,0
1370,1
1371,0
1372,1
1373,1
1374,1
1375,0
1376,1
1377,0
1378,1
1379,1
1380,0
1381,1
1382,0
1383,0
1384,1
1385,0
1386,1
1387,0
1388,0
1389,1
1390,0
1391,0
1392,1
1393,1
1394,0
1395,0
1396,1
1397,0
1398,0
1399,0
1400,1
1401,1
1402,1
1403,0
1404,1
1405,1
1406,1
1407,0
1408,1
1409,1
1410,1
1411,0
1412,1
1413,1
1414,0
1415,1
1416,1
1417,0
1418,0
1419,0
1420,1
1421,1
1422,0
1423,0
1424,1
1425,1
1426,0
1427,1
1428,0
1429,0
1430,1
1431,1
1432,1
1433,1
1434,0
1435,0
1436,0
1437,0
1438,1
1439,0
1440,0
1441,0
1442,1
1443,0
1444,0
1445,1
1446,0
1447,0
1448,0
1449,0
1450,1
1451,1
1452,0
1453,1
1454,0
1455,1
1456,0
1457,0
1458,1
1459,1
1460,0
1461,0
1462,0
1463,0
1464,0
1465,1
1466,1
1467,1
1468,1
1469,0
1470,0
1471,0
1472,0
1473,1
1474,0
1475,0
1476,1
1477,1
1478,1
1479,1
1480,1
1481,1
1482,0
1483,0
1484,1
1485,1
1486,1
1487,1
1488,0
1489,1
1490,0
1491,1
1492,1
1493,0
1494,1
1495,1
1496,0
1497,1
1498,1
1499,0
1500,1
1501,1
1502,1
1503,0
1504,1
1505,0
1506,1
1507,0
1508,0
1509,0
1510,1
1511,1
1512,1
1513,1
1514,0
1515,1
1516,1
1517,0
1518,1
1519,0
1520,0
1521,0
1522,0
1523,1
1524,0
1525,1
1526,0
1527,1
1528,0
1529,0
1530,0
1531,1
1532,1
1533,1
1534,1
1535,1
1536,1
1537,1
1538,1
1539,1
1540,0
1541,1
1542,0
1543,1
1544,0
1545,0
1546,0
1547,1
1548,0
1549,1
1550,0
1551,1
1552,0
1553,1
1554,0
1555,0
1556,0
1557,1
1558,0
1559,0
1560,1
1561,0
1562,0
1563,0
1564,1
1565,0
1566,1
1567,0
1568,0
1569,0
1570,1
1571,1
1572,1
1573,1
1574,0
1575,1
1576,0
1577,0
1578,1
1579,0
1580,1
1581,0
1582,1
1583,1
1584,0
1585,1
1586,1
1587,1
1588,1
1589,0
1590,0
1591,0
1592,0
1593,0
1594,1
1595,1
1596,1
1597,0
1598,0
1599,0
1600,0
1601,1
1602,0
1603,0
1604,0
1605,0
1606,0
1607,0
1608,0
1609,0
1610,0
1611,1
1612,0
1613,1
1614,1
1615,0
1616,1
1617,1
1618,0
1619,0
1620,1
1621,0
1622,0
1623,0
1624,0
1625,1
1626,0
1627,0
1628,1
1629,0
1630,0
1631,0
1632,1
1633,0
1634,0
1635,0
1636,1
1637,0
1638,0
1639,1
1640,0
1641,0
1642,1
1643,0
1644,1
1645,0
1646,0
1647,0
1648,1
1649,0
1650,0
1651,1
1652,0
1653,1
1654,1
1655,1
1656,1
1657,0
1658,1
1659,1
1660,0
1661,1
1662,1
1663,0
1664,1
1665,0
1666,1
1667,1
1668,1
1669,0
1670,0
1671,0
1672,0
1673,1
1674,1
1675,0
1676,0
1677,1
1678,1
1679,0
1680,0
1681,0
1682,0
1683,0
1684,0
1685,1
1686,1
1687,0
1688,0
1689,1
1690,1
1691,1
1692,0
1693,0
1694,1
1695,1
1696,0
1697,1
1698,1
1699,0
1700,0
1701,1
1702,1
1703,1
1704,1
1705,0
1706,0
1707,0
1708,1
1709,0
1710,1
1711,0
1712,0
1713,0
1714,1
1715,1
1716,0
1717,0
1718,0
1719,1
1720,1
1721,1
1722,0
1723,0
1724,1
1725,0
1726,0
1727,0
1728,0
1729,1
1730,1
1731,1
1732,1
1733,1
1734,1
1735,1
1736,0
1737,1
1738,1
1739,0
1740,0
1741,0
1742,0
1743,1
1744,1
1745,0
1746,0
1747,1
1748,0
1749,0
1750,1
1751,0
1752,0
1753,0
1754,0
1755,1
1756,1
1757,1
1758,0
1759,0
1760,0
1761,1
1762,1
1763,0
1764,1
1765,1
1766,0
1767,0
1768,0
1769,1
1770,0
1771,0
1772,0
1773,1
1774,0
1775,0
1776,1
1777,1
1778,1
1779,1
1780,1
1781,0
1782,1
1783,1
1784,1
1785,0
1786,0
1787,0
1788,1
1789,0
1790,1
1791,0
1792,1
1793,1
1794,0
1795,1
1796,0
1797,0
1798,0
1799,0
1800,0
1801,1
1802,0
1803,1
1804,1
1805,1
1806,1
1807,0
1808,0
1809,0
1810,0
1811,1
1812,0
1813,1
1814,1
1815,0
1816,1
1817,1
1818,0
1819,1
1820,1
1821,1
1822,1
1823,1
1824,1
1825,0
1826,1
1827,1
1828,1
1829,1
1830,1
1831,1
1832,1
1833,1
1834,1
1835,0
1836,0
1837,1
1838,1
1839,0
1840,0
1841,1
1842,1
1843,0
1844,1
1845,0
1846,1
1847,0
1848,0
1849,0
1850,1
1851,0
1852,1
1853,0
1854,1
1855,1
1856,1
1857,1
1858,1
1859,0
1860,1
1861,1
1862,1
1863,0
1864,0
1865,1
1866,1
1867,1
1868,1
1869,0
1870,0
1871,0
1872,1
1873,0
1874,1
1875,1
1876,1
1877,1
1878,1
1879,1
1880,0
1881,1
1882,0
1883,1
1884,1
1885,0
1886,1
1887,1
1888,0
1889,1
1890,1
1891,1
1892,1
1893,0
1894,0
1895,0
1896,0
1897,1
1898,1
1899,0
1900,0
1901,1
1902,1
1903,1
1904,0
1905,1
1906,1
1907,0
1908,0
1909,1
1910,0
1911,0
1912,0
1913,1
1914,0
1915,0
1916,0
1917,1
1918,1
1919,0
1920,1
1921,1
1922,0
1923,0
1924,0
1925,0
1926,1
1927,0
1928,1
1929,1
1930,0
1931,1
1932,0
1933,0
1934,1
1935,0
1936,0
1937,0
1938,0
1939,0
1940,0
1941,1
1942,1
1943,0
1944,1
1945,1
1946,1
1947,0
1948,1
1949,1
1950,0
1951,1
1952,0
1953,1
1954,0
1955,1
1956,1
1957,0
1958,1
1959,0
1960,1
1961,1
1962,0
1963,1
1964,0
1965,0
1966,0
1967,1
1968,0
1969,1
1970,1
1971,1
1972,1
1973,1
1974,0
1975,0
1976,1
1977,0
1978,0
1979,0
1980,1
1981,1
1982,1
1983,0
1984,1
1985,0
1986,1
1987,0
1988,1
1989,1
1990,0
1991,0
1992,0
1993,0
1994,1
1995,1
1996,1
1997,0
1998,0
1999,1
2000,0
2001,0
2002,1
2003,0
2004,0
2005,0
2006,1
2007,0
2008,1
2009,0
2010,0
2011,0
2012,1
2013,0
2014,0
2015,1
2016,1
2017,1
2018,0
2019,1
2020,0
2021,1
2022,1
2023,0
2024,1
2025,1
2026,1
2027,0
2028,1
2029,1
2030,1
2031,1
2032,1
2033,1
2034,0
2035,1
2036,1
2037,0
2038,1
2039,1
2040,1
2041,0
2042,1
2043,0
2044,0
2045,1
2046,0
2047,1
2048,0
2049,1
2050,0
2051,1
2052,0
2053,1
2054,0
2055,1
2056,1
2057,1
2058,1
2059,1
2060,1
2061,1
2062,1
2063,0
2064,1
2065,0
2066,0
2067,1
2068,1
2069,0
2070,0
2071,1
2072,1
2073,0
2074,0
2075,0
2076,1
2077,1
2078,0
2079,0
2080,0
2081,1
2082,0
2083,0
2084,1
2085,1
2086,0
2087,0
2088,1
2089,1
2090,1
2091,1
2092,0
2093,0
2094,0
2095,1
2096,1
2097,0
2098,1
2099,0
2100,0
2101,1
2102,0
2103,1
2104,0
2105,0
2106,1
2107,0
2108,0
2109,1
2110,0
2111,0
2112,0
2113,0
2114,0
2115,1
2116,0
2117,1
2118,1
2119,1
2120,0
2121,1
2122,1
2123,1
2124,0
2125,1
2126,1
2127,1
2128,1
2129,1
2130,1
2131,1
2132,1
2133,1
2134,0
2135,1
2136,1
2137,1
2138,0
2139,0
2140,0
2141,1
2142,1
2143,1
2144,1
2145,1
2146,1
2147,1
2148,0
2149,1
2150,1
2151,1
2152,0
2153,1
2154,1
2155,1
2156,0
2157,1
2158,1
2159,0
2160,1
2161,0
2162,0
2163,1
2164,1
2165,0
2166,0
2167,0
2168,1
2169,0
2170,1
2171,1
2172,1
2173,0
2174,1
2175,0
2176,1
2177,0
2178,1
2179,1
2180,1
2181,1
2182,0
2183,1
2184,1
2185,1
2186,1
2187,1
2188,0
2189,1
2190,0
2191,1
2192,0
2193,1
2194,0
2195,0
2196,0
2197,1
2198,1
2199,0
2200,1
2201,1
2202,0
2203,1
2204,0
2205,0
2206,0
2207,1
2208,1
2209,0
2210,0
2211,1
2212,1
2213,0
2214,0
2215,1
2216,1
2217,1
2218,0
2219,0
2220,0
2221,1
2222,1
2223,1
2224,1
2225,1
2226,0
2227,1
2228,1
2229,1
2230,0
2231,0
2232,0
2233,0
2234,0
2235,1
2236,0
2237,0
2238,1
2239,1
2240,0
2241,0
2242,1
2243,1
2244,1
2245,1
2246,1
2247,1
2248,0
2249,0
2250,1
2251,0
2252,1
2253,0
2254,0
2255,1
2256,1
2257,0
2258,1
2259,0
2260,1
2261,0
2262,0
2263,1
2264,0
2265,1
2266,1
2267,1
2268,0
2269,0
2270,1
2271,1
2272,1
2273,1
2274,0
2275,1
2276,0
2277,1
2278,0
2279,1
2280,0
2281,1
2282,1
2283,1
2284,0
2285,1
2286,1
2287,0
2288,0
2289,0
2290,0
2291,1
2292,1
2293,1
2294,1
2295,1
2296,1
2297,0
2298,0
2299,1
2300,1
2301,0
2302,0
2303,0
2304,0
2305,1
2306,0
2307,1
2308,1
2309,1
2310,1
2311,0
2312,1
2313,0
2314,1
2315,1
2316,0
2317,1
2318,1
2319,0
2320,1
2321,1
2322,0
2323,1
2324,1
2325,1
2326,1
2327,1
2328,1
2329,0
2330,1
2331,1
2332,0
2333,0
2334,0
2335,0
2336,0
2337,0
2338,0
2339,1
2340,0
2341,0
2342,1
2343,1
2344,1
2345,0
2346,0
2347,0
2348,0
2349,1
2350,0
2351,0
2352,0
2353,1
2354,0
2355,1
2356,0
2357,0
2358,1
2359,1
2360,0
2361,0
2362,0
2363,1
2364,0
2365,1
2366,1
2367,0
2368,0
2369,1
2370,1
2371,1
2372,0
2373,1
2374,0
2375,0
2376,1
2377,0
2378,1
2379,1
2380,1
2381,1
2382,1
2383,0
2384,0
2385,1
2386,1
2387,1
2388,1
2389,1
2390,1
2391,1
2392,1
2393,1
2394,0
2395,0
2396,0
2397,1
2398,1
2399,0
2400,1
2401,0
2402,1
2403,0
2404,0
2405,1
2406,1
2407,0
2408,1
2409,0
2410,0
2411,1
2412,1
2413,1
2414,1
2415,0
2416,0
2417,1
2418,1
2419,1
2420,1
2421,1
2422,1
2423,1
2424,0
2425,0
2426,1
2427,1
2428,0
2429,0
2430,1
2431,1
2432,1
2433,0
2434,1
2435,1
2436,0
2437,1
2438,1
2439,1
2440,0
2441,0
2442,0
2443,1
2444,0
2445,0
2446,0
2447,1
2448,0
2449,1
2450,0
2451,0
2452,1
2453,1
2454,0
2455,0
2456,0
2457,0
2458,0
2459,1
2460,1
2461,1
2462,1
2463,0
2464,0
2465,0
2466,0
2467,1
2468,0
2469,0
2470,1
2471,0
2472,1
2473,0
2474,0
2475,1
2476,1
2477,1
2478,1
2479,0
2480,0
2481,0
2482,0
2483,1
2484,1
2485,1
2486,1
2487,1
2488,0
2489,0
2490,1
2491,0
2492,1
2493,0
2494,1
2495,1
2496,0
2497,1
2498,1
2499,1
2500,0
2501,0
2502,1
2503,0
2504,0
2505,0
2506,1
2507,0
2508,0
2509,0
2510,0
2511,1
2512,1
2513,1
2514,0
2515,0
2516,1
2517,0
2518,0
2519,0
2520,1
2521,1
2522,0
2523,1
2524,0
2525,1
2526,1
2527,0
2528,0
2529,1
2530,0
2531,0
2532,1
2533,1
2534,0
2535,0
2536,1
2537,1
2538,0
2539,0
2540,0
2541,1
2542,0
2543,0
2544,0
2545,1
2546,1
2547,0
2548,1
2549,0
2550,1
2551,1
2552,1
2553,0
2554,1
2555,0
2556,1
2557,0
2558,0
2559,0
2560,1
2561,1
2562,0
2563,1
2564,1
2565,0
2566,0
2567,0
2568,1
2569,1
2570,0
2571,0
2572,1
2573,1
2574,0
2575,1
2576,1
2577,1
2578,1
2579,1
2580,0
2581,0
2582,0
2583,1
2584,1
2585,1
2586,0
2587,1
2588,0
2589,0
2590,1
2591,1
2592,1
2593,1
2594,0
2595,1
2596,1
2597,0
2598,1
2599,0
2600,0
2601,1
2602,0
2603,1
2604,1
2605,1
2606,0
2607,0
2608,1
2609,1
2610,1
2611,1
2612,1
2613,1
2614,0
2615,0
2616,0
2617,1
2618,0
2619,1
2620,0
2621,1
2622,1
2623,1
2624,1
2625,1
2626,0
2627,0
2628,1
2629,1
2630,0
2631,0
2632,1
2633,1
2634,1
2635,0
2636,1
2637,1
2638,1
2639,1
2640,1
2641,0
2642,0
2643,1
2644,1
2645,1
2646,1
2647,1
2648,1
2649,0
2650,0
2651,0
2652,1
2653,0
2654,1
2655,1
2656,1
2657,1
2658,1
2659,1
2660,0
2661,0
2662,1
2663,0
2664,0
2665,0
2666,1
2667,1
2668,0
2669,1
2670,1
2671,1
2672,0
2673,0
2674,0
2675,1
2676,0
2677,0
2678,0
2679,1
2680,0
2681,1
2682,1
2683,1
2684,0
2685,1
2686,1
2687,1
2688,1
2689,1
2690,1
2691,1
2692,0
2693,1
2694,1
2695,0
2696,0
2697,0
2698,1
2699,0
2700,0
2701,1
2702,0
2703,1
2704,1
2705,1
2706,0
2707,1
2708,1
2709,0
2710,1
2711,1
2712,1
2713,0
2714,0
2715,1
2716,1
2717,1
2718,0
2719,1
2720,0
2721,0
2722,0
2723,1
2724,0
2725,0
2726,1
2727,0
2728,1
2729,0
2730,0
2731,1
2732,1
2733,0
2734,1
2735,1
2736,0
2737,0
2738,1
2739,1
2740,0
2741,1
2742,0
2743,1
2744,1
2745,1
2746,1
2747,0
2748,1
2749,1
2750,1
2751,0
2752,1
2753,1
2754,1
2755,0
2756,0
2757,1
2758,0
2759,1
2760,0
2761,0
2762,1
2763,1
2764,1
2765,0
2766,0
2767,1
2768,0
2769,0
2770,0
2771,0
2772,1
2773,1
2774,1
2775,1
2776,1
2777,1
2778,1
2779,1
2780,1
2781,0
2782,0
2783,0
2784,1
2785,0
2786,1
2787,1
2788,0
2789,1
2790,1
2791,1
2792,0
2793,0
2794,1
2795,1
2796,0
2797,0
2798,0
2799,1
2800,0
2801,1
2802,0
2803,0
2804,1
2805,1
2806,1
2807,0
2808,1
2809,1
2810,1
2811,1
2812,1
2813,1
2814,1
2815,1
2816,0
2817,0
2818,1
2819,1
2820,1
2821,0
2822,1
2823,0
2824,1
2825,1
2826,0
2827,1
2828,1
2829,0
2830,0
2831,1
2832,1
2833,0
2834,0
2835,0
2836,0
2837,0
2838,1
2839,0
2840,1
2841,0
2842,1
2843,1
2844,1
2845,1
2846,1
2847,1
2848,0
2849,1
2850,0
2851,0
2852,0
2853,0
2854,1
2855,1
2856,1
2857,0
2858,1
2859,0
2860,0
2861,1
2862,0
2863,1
2864,0
2865,0
2866,1
2867,1
2868,0
2869,0
2870,1
2871,1
2872,1
2873,0
2874,1
2875,1
2876,0
2877,0
2878,1
2879,1
2880,1
2881,1
2882,1
2883,0
2884,1
2885,1
2886,1
2887,0
2888,1
2889,1
2890,0
2891,1
2892,0
2893,0
2894,1
2895,1
2896,1
2897,0
2898,1
2899,0
2900,0
2901,0
2902,1
2903,1
2904,0
2905,0
2906,1
2907,0
2908,1
2909,0
2910,0
2911,1
2912,1
2913,0
2914,1
2915,1
2916,0
2917,0
2918,1
2919,0
2920,1
2921,1
2922,1
2923,0
2924,0
2925,1
2926,0
2927,1
2928,0
2929,1
2930,0
2931,1
2932,0
2933,1
2934,1
2935,1
2936,0
2937,0
2938,0
2939,1
2940,0
2941,1
2942,0
2943,0
2944,0
2945,1
2946,0
2947,1
2948,0
2949,0
2950,0
2951,1
2952,0
2953,1
2954,1
2955,1
2956,0
2957,0
2958,1
2959,0
2960,1
2961,1
2962,1
2963,1
2964,1
2965,0
2966,1
2967,0
2968,1
2969,1
2970,0
2971,0
2972,1
2973,1
2974,0
2975,1
2976,0
2977,1
2978,1
2979,0
2980,1
2981,0
2982,0
2983,0
2984,0
2985,0
2986,0
2987,0
2988,0
2989,1
2990,1
2991,1
2992,1
2993,0
2994,0
2995,1
2996,0
2997,0
