,0
0,0
1,1
2,0
3,0
4,1
5,1
6,0
7,1
8,1
9,1
10,1
11,1
12,0
13,1
14,1
15,0
16,0
17,0
18,0
19,1
20,0
21,0
22,1
23,0
24,1
25,0
26,0
27,1
28,1
29,0
30,1
31,0
32,0
33,1
34,1
35,1
36,1
37,0
38,0
39,0
40,0
41,0
42,0
43,0
44,1
45,0
46,0
47,0
48,0
49,1
50,0
51,1
52,0
53,1
54,1
55,1
56,0
57,1
58,0
59,1
60,1
61,0
62,0
63,1
64,0
65,1
66,1
67,1
68,0
69,1
70,1
71,1
72,0
73,1
74,0
75,0
76,1
77,0
78,0
79,1
80,0
81,1
82,1
83,1
84,1
85,0
86,0
87,0
88,1
89,1
90,1
91,1
92,1
93,0
94,1
95,1
96,1
97,1
98,0
99,0
100,0
101,1
102,1
103,1
104,1
105,1
106,0
107,0
108,1
109,0
110,1
111,1
112,1
113,0
114,0
115,0
116,1
117,0
118,0
119,1
120,1
121,1
122,0
123,1
124,1
125,1
126,1
127,0
128,1
129,1
130,1
131,0
132,0
133,1
134,1
135,1
136,0
137,0
138,0
139,1
140,1
141,0
142,0
143,1
144,1
145,0
146,1
147,0
148,0
149,1
150,1
151,1
152,0
153,0
154,1
155,1
156,0
157,1
158,1
159,0
160,1
161,1
162,0
163,1
164,1
165,1
166,0
167,1
168,0
169,1
170,0
171,0
172,0
173,0
174,1
175,0
176,1
177,0
178,0
179,1
180,0
181,1
182,1
183,1
184,1
185,0
186,1
187,1
188,0
189,1
190,1
191,1
192,0
193,1
194,1
195,0
196,0
197,0
198,0
199,0
200,0
201,1
202,1
203,1
204,0
205,0
206,1
207,1
208,1
209,1
210,1
211,1
212,1
213,0
214,0
215,1
216,1
217,1
218,0
219,1
220,1
221,0
222,1
223,0
224,1
225,1
226,1
227,1
228,0
229,1
230,1
231,1
232,1
233,1
234,0
235,0
236,1
237,1
238,1
239,1
240,0
241,0
242,0
243,1
244,0
245,0
246,1
247,1
248,0
249,1
250,0
251,0
252,0
253,0
254,0
255,1
256,0
257,1
258,0
259,0
260,1
261,0
262,1
263,0
264,1
265,0
266,1
267,1
268,0
269,1
270,0
271,1
272,0
273,1
274,1
275,1
276,1
277,0
278,1
279,1
280,0
281,1
282,1
283,1
284,0
285,0
286,1
287,0
288,0
289,1
290,1
291,1
292,1
293,1
294,0
295,0
296,0
297,0
298,1
299,0
300,0
301,0
302,0
303,0
304,1
305,0
306,1
307,0
308,0
309,1
310,0
311,1
312,0
313,0
314,1
315,0
316,0
317,0
318,0
319,1
320,0
321,1
322,0
323,0
324,0
325,1
326,0
327,0
328,1
329,1
330,1
331,0
332,0
333,1
334,0
335,1
336,0
337,1
338,0
339,1
340,1
341,1
342,1
343,0
344,1
345,1
346,1
347,1
348,1
349,1
350,0
351,0
352,0
353,0
354,1
355,1
356,0
357,0
358,0
359,1
360,1
361,0
362,0
363,0
364,0
365,0
366,1
367,1
368,0
369,1
370,1
371,0
372,0
373,1
374,0
375,0
376,1
377,1
378,0
379,0
380,0
381,1
382,1
383,1
384,1
385,1
386,0
387,0
388,0
389,0
390,0
391,0
392,1
393,1
394,1
395,1
396,1
397,1
398,0
399,0
400,1
401,1
402,1
403,1
404,1
405,0
406,1
407,1
408,0
409,1
410,0
411,0
412,0
413,1
414,0
415,1
416,1
417,0
418,1
419,0
420,1
421,0
422,0
423,1
424,1
425,0
426,1
427,1
428,1
429,0
430,0
431,1
432,1
433,1
434,0
435,1
436,1
437,1
438,0
439,1
440,0
441,1
442,1
443,1
444,0
445,0
446,0
447,0
448,1
449,0
450,1
451,1
452,0
453,0
454,1
455,0
456,1
457,1
458,0
459,0
460,1
461,0
462,0
463,0
464,1
465,0
466,0
467,0
468,0
469,0
470,1
471,1
472,0
473,1
474,1
475,0
476,1
477,0
478,1
479,1
480,1
481,0
482,1
483,1
484,1
485,1
486,1
487,1
488,0
489,1
490,1
491,0
492,1
493,1
494,1
495,0
496,0
497,0
498,1
499,1
500,1
501,0
502,1
503,1
504,1
505,1
506,1
507,0
508,0
509,0
510,1
511,1
512,1
513,0
514,0
515,1
516,0
517,1
518,0
519,1
520,1
521,1
522,1
523,0
524,0
525,1
526,1
527,1
528,1
529,1
530,0
531,1
532,0
533,1
534,1
535,1
536,0
537,1
538,1
539,1
540,0
541,0
542,1
543,0
544,1
545,0
546,0
547,0
548,0
549,1
550,1
551,1
552,1
553,1
554,0
555,1
556,1
557,1
558,0
559,1
560,0
561,0
562,0
563,0
564,0
565,0
566,1
567,1
568,0
569,0
570,1
571,1
572,0
573,0
574,1
575,1
576,1
577,0
578,0
579,0
580,0
581,0
582,1
583,0
584,0
585,1
586,0
587,1
588,0
589,0
590,1
591,1
592,0
593,1
594,0
595,1
596,0
597,1
598,0
599,0
600,1
601,0
602,0
603,0
604,0
605,0
606,0
607,0
608,1
609,0
610,1
611,1
612,1
613,1
614,0
615,1
616,1
617,0
618,0
619,0
620,0
621,0
622,1
623,0
624,1
625,1
626,1
627,0
628,0
629,0
630,0
631,1
632,0
633,1
634,1
635,1
636,0
637,0
638,0
639,0
640,1
641,1
642,0
643,1
644,0
645,1
646,1
647,0
648,0
649,1
650,0
651,1
652,1
653,1
654,1
655,0
656,0
657,0
658,0
659,1
660,0
661,1
662,0
663,1
664,1
665,1
666,0
667,0
668,1
669,0
670,0
671,1
672,0
673,1
674,0
675,0
676,0
677,1
678,0
679,1
680,0
681,1
682,1
683,0
684,0
685,0
686,1
687,0
688,1
689,0
690,1
691,1
692,1
693,1
694,1
695,1
696,1
697,1
698,1
699,1
700,0
701,0
702,0
703,1
704,0
705,0
706,0
707,0
708,0
709,1
710,0
711,1
712,1
713,0
714,1
715,1
716,1
717,1
718,0
719,0
720,0
721,1
722,0
723,1
724,1
725,0
726,1
727,1
728,1
729,1
730,1
731,0
732,0
733,1
734,1
735,1
736,1
737,1
738,1
739,0
740,0
741,1
742,1
743,1
744,0
745,0
746,1
747,1
748,0
749,0
750,0
751,0
752,1
753,1
754,1
755,1
756,0
757,0
758,0
759,0
760,1
761,1
762,1
763,1
764,1
765,1
766,1
767,1
768,0
769,1
770,0
771,1
772,0
773,0
774,1
775,1
776,0
777,1
778,1
779,0
780,1
781,0
782,0
783,1
784,1
785,1
786,1
787,1
788,1
789,0
790,0
791,0
792,0
793,0
794,1
795,0
796,1
797,1
798,0
799,1
800,0
801,0
802,1
803,1
804,0
805,1
806,0
807,0
808,1
809,0
810,1
811,0
812,0
813,0
814,1
815,0
816,0
817,0
818,1
819,1
820,0
821,0
822,0
823,0
824,1
825,0
826,1
827,0
828,0
829,0
830,1
831,0
832,1
833,1
834,0
835,0
836,0
837,1
838,0
839,1
840,1
841,0
842,1
843,1
844,1
845,0
846,1
847,1
848,0
849,0
850,1
851,1
852,1
853,1
854,1
855,1
856,0
857,1
858,1
859,1
860,1
861,1
862,1
863,0
864,1
865,1
866,0
867,0
868,0
869,1
870,1
871,0
872,0
873,0
874,1
875,0
876,0
877,0
878,1
879,0
880,0
881,0
882,0
883,1
884,0
885,1
886,1
887,0
888,0
889,1
890,0
891,1
892,1
893,0
894,0
895,1
896,0
897,0
898,1
899,0
900,0
901,0
902,0
903,0
904,1
905,1
906,0
907,1
908,0
909,0
910,1
911,1
912,1
913,0
914,0
915,1
916,1
917,0
918,0
919,0
920,0
921,1
922,0
923,0
924,1
925,1
926,1
927,0
928,0
929,0
930,0
931,1
932,0
933,1
934,1
935,0
936,1
937,0
938,1
939,1
940,0
941,0
942,1
943,0
944,0
945,1
946,0
947,0
948,0
949,0
950,1
951,1
952,0
953,0
954,1
955,1
956,1
957,1
958,1
959,1
960,1
961,1
962,0
963,1
964,1
965,0
966,0
967,0
968,0
969,0
970,1
971,0
972,1
973,0
974,0
975,0
976,1
977,1
978,0
979,0
980,1
981,0
982,1
983,0
984,1
985,0
986,0
987,1
988,1
989,0
990,0
991,0
992,1
993,1
994,0
995,1
996,0
997,1
998,1
999,0
1000,1
1001,1
1002,1
1003,0
1004,1
1005,1
1006,1
1007,0
1008,1
1009,1
1010,0
1011,1
1012,0
1013,0
1014,0
1015,0
1016,0
1017,1
1018,1
1019,0
1020,0
1021,0
1022,0
1023,1
1024,1
1025,0
1026,0
1027,0
1028,0
1029,1
1030,1
1031,1
1032,0
1033,1
1034,1
1035,1
1036,0
1037,0
1038,1
1039,0
1040,1
1041,1
1042,0
1043,1
1044,1
1045,1
1046,1
1047,0
1048,0
1049,1
1050,1
1051,0
1052,1
1053,1
1054,1
1055,1
1056,1
1057,1
1058,0
1059,0
1060,1
