,0
0,0
1,0
2,0
3,1
4,0
5,0
6,1
7,0
8,1
9,0
10,0
11,1
12,0
13,1
14,1
15,1
16,1
17,1
18,0
19,0
20,1
21,1
22,1
23,0
24,1
25,0
26,1
27,0
28,1
29,1
30,1
31,1
32,1
33,0
34,0
35,1
36,0
37,0
38,0
39,1
40,0
41,0
42,0
43,0
44,1
45,1
46,1
47,0
48,0
49,1
50,0
51,1
52,0
53,0
54,0
55,0
56,0
57,0
58,1
59,1
60,1
61,0
62,0
63,0
64,0
65,0
66,0
67,1
68,1
69,1
70,0
71,0
72,1
73,1
74,1
75,1
76,0
77,0
78,0
79,0
80,0
81,0
82,0
83,1
84,1
85,0
86,1
87,0
88,0
89,0
90,0
91,1
92,0
93,0
94,1
95,1
96,1
97,1
98,1
99,1
100,1
101,0
102,0
103,0
104,0
105,1
106,0
107,0
108,1
109,1
110,1
111,0
112,1
113,0
114,1
115,0
116,0
117,1
118,0
119,1
120,1
121,0
122,1
123,0
124,1
125,1
126,1
127,0
128,0
129,1
130,0
131,0
132,1
133,0
134,0
135,0
136,1
137,1
138,0
139,0
140,0
141,0
142,1
143,1
144,0
145,0
146,0
147,0
148,0
149,0
150,0
151,0
152,1
153,0
154,1
155,1
156,0
157,0
158,0
159,1
160,0
161,1
162,0
163,0
164,0
165,1
166,0
167,0
168,1
169,1
170,0
171,0
172,0
173,0
174,1
175,0
176,0
177,0
178,0
179,1
180,0
181,0
182,1
183,1
184,1
185,1
186,0
187,1
188,0
189,1
190,1
191,1
192,0
193,1
194,0
195,1
196,0
197,1
198,0
199,1
200,1
201,0
202,0
203,0
204,1
205,1
206,1
207,1
208,1
209,0
210,1
211,0
212,0
213,0
214,0
215,0
216,0
217,0
218,0
219,0
220,1
221,1
222,0
223,1
224,0
225,1
226,1
227,0
228,0
229,0
230,1
231,0
232,1
233,0
234,1
235,1
236,0
237,1
238,1
239,1
240,0
241,0
242,0
243,1
244,1
245,1
246,0
247,1
248,0
249,1
250,0
251,0
252,1
253,1
254,0
255,0
256,0
257,1
258,0
259,1
260,0
261,1
262,0
263,0
264,0
265,1
266,1
267,1
268,1
269,0
270,0
271,0
272,1
273,0
274,0
275,1
276,0
277,0
278,1
279,1
280,1
281,1
282,1
283,0
284,1
285,0
286,1
287,0
288,1
289,1
290,0
291,0
292,0
293,1
294,0
295,0
296,1
297,0
298,1
299,1
300,1
301,0
302,0
303,1
304,1
305,1
306,0
307,0
308,1
309,0
310,0
311,0
312,1
313,0
314,1
315,0
316,1
317,1
318,1
319,1
320,0
321,1
322,1
323,0
324,1
325,0
326,1
327,0
328,0
329,0
330,1
331,0
332,1
333,0
334,0
335,0
336,1
337,0
338,0
339,0
340,0
341,0
342,0
343,1
344,0
345,1
346,0
347,0
348,1
349,1
350,0
351,0
352,0
353,0
354,1
355,0
356,1
357,0
358,1
359,1
360,1
361,0
362,0
363,1
364,0
365,0
366,0
367,0
368,1
369,0
370,1
371,1
372,1
373,1
374,1
375,1
376,1
377,1
378,1
379,1
380,1
381,1
382,1
383,0
384,1
385,0
386,1
387,1
388,0
389,1
390,0
391,1
392,0
393,1
394,1
395,0
396,0
397,1
398,0
399,0
400,1
401,1
402,0
403,0
404,0
405,0
406,0
407,0
408,1
409,1
410,1
411,1
412,1
413,0
414,1
415,0
416,1
417,0
418,1
419,1
420,0
421,1
422,1
423,0
424,1
425,0
426,0
427,1
428,1
429,1
430,0
431,0
432,0
433,1
434,0
435,0
436,0
437,1
438,0
439,1
440,0
441,1
442,0
443,0
444,1
445,0
446,0
447,0
448,0
449,0
450,0
451,0
452,1
453,0
454,1
455,1
456,0
457,0
458,0
459,1
460,1
461,1
462,1
463,0
464,0
465,1
466,1
467,0
468,0
469,1
470,0
471,1
472,0
473,0
474,0
475,0
476,0
477,0
478,0
479,0
480,1
481,0
482,1
483,0
484,1
485,0
486,0
487,1
488,0
489,0
490,0
491,0
492,1
493,0
494,0
495,1
496,1
497,1
498,1
499,0
500,1
501,0
502,0
503,0
504,0
505,1
506,0
507,1
508,1
509,0
510,1
511,0
512,0
513,0
514,0
515,1
516,1
517,1
518,0
519,1
520,1
521,1
522,0
523,1
524,0
525,1
526,1
527,0
528,0
529,0
530,0
531,1
532,1
