,0
0,1
1,0
2,0
3,0
4,1
5,0
6,1
7,1
8,1
9,0
10,1
11,0
12,0
13,0
14,0
15,1
16,1
17,1
18,0
19,0
20,0
21,0
22,1
23,0
24,1
25,0
26,1
27,0
28,0
29,1
30,1
31,1
32,0
33,0
34,0
35,1
36,0
37,0
38,1
39,1
40,1
41,0
42,0
43,0
44,0
45,0
46,1
47,1
48,1
49,1
50,0
51,1
52,1
53,0
54,1
55,0
56,0
57,1
58,1
59,1
60,1
61,0
62,0
63,1
64,1
65,0
66,0
67,1
68,1
69,1
70,1
71,0
72,1
73,1
74,1
75,1
76,1
77,1
78,0
79,0
80,1
81,0
82,1
83,1
84,1
85,0
86,0
87,0
88,1
89,0
90,1
91,1
92,0
93,1
94,1
95,0
96,1
97,1
98,1
99,1
100,0
101,1
102,0
103,1
104,1
105,1
106,0
107,1
108,1
109,1
110,1
111,0
112,1
113,0
114,0
115,0
116,1
117,1
118,1
119,1
120,1
121,0
122,1
123,1
124,1
125,1
126,1
127,0
128,0
129,1
130,0
131,0
132,1
133,1
134,1
135,1
136,1
137,1
138,0
139,0
140,1
141,1
142,1
143,1
144,0
145,0
146,0
147,1
148,1
149,1
150,0
151,1
152,1
153,0
154,1
155,1
156,1
157,1
158,1
159,0
160,1
161,0
162,0
163,1
164,0
165,0
166,0
167,1
168,1
169,1
170,0
171,1
172,0
173,0
174,1
175,0
176,1
177,0
178,0
179,0
180,0
181,0
182,1
183,0
184,0
185,1
186,0
187,1
188,0
189,1
190,0
191,1
192,0
193,1
194,1
195,1
196,0
197,0
198,1
199,1
200,1
201,0
202,1
203,0
204,0
205,1
206,1
207,1
208,1
209,1
210,1
211,0
212,1
213,1
214,0
215,0
216,0
217,0
218,0
219,1
220,1
221,1
222,0
223,1
224,0
225,0
226,0
227,0
228,0
229,0
230,1
231,1
232,1
233,1
234,1
235,1
236,0
237,0
238,1
239,1
240,1
241,0
242,0
243,1
244,0
245,0
246,0
247,1
248,1
249,0
250,0
251,1
252,1
253,1
254,1
255,0
256,0
257,1
258,0
259,1
260,0
261,1
262,0
263,1
264,0
265,0
266,1
267,0
268,1
269,0
270,1
271,1
272,1
273,1
274,1
275,1
276,1
277,0
278,0
279,0
280,1
281,1
282,0
283,0
284,1
285,0
286,0
287,0
288,0
289,0
290,0
291,0
292,0
293,1
294,1
295,0
296,0
297,0
298,1
299,0
300,0
301,1
302,0
303,0
304,1
305,1
306,0
307,1
308,1
309,1
310,0
311,0
312,0
313,0
314,1
315,0
316,0
317,1
318,0
319,1
320,0
321,1
322,1
323,0
324,1
325,0
326,1
327,0
328,0
329,1
330,1
331,0
332,1
333,1
334,0
335,0
336,0
337,0
338,1
339,1
340,1
341,1
342,0
343,1
344,0
345,1
346,0
347,1
348,1
349,1
350,1
351,1
352,0
353,0
354,1
355,0
356,0
357,0
358,0
359,1
360,1
361,0
362,1
363,0
364,1
365,1
366,0
367,0
368,1
369,0
370,0
371,0
372,1
373,1
374,1
375,1
376,1
377,1
378,1
379,1
380,1
381,1
382,1
383,1
384,0
385,0
386,0
387,0
388,0
389,1
390,1
391,0
392,0
393,1
394,1
395,0
396,0
397,0
398,1
399,1
400,1
401,1
402,1
403,1
404,0
405,1
406,0
407,0
408,0
409,1
410,1
411,0
412,1
413,1
414,0
415,1
416,1
417,1
418,1
419,1
420,0
421,1
422,1
423,0
424,1
425,0
426,0
427,1
428,1
429,1
430,0
431,0
432,0
433,1
434,1
435,0
436,1
437,1
438,1
439,1
440,0
441,0
442,0
443,0
444,1
445,0
446,1
447,1
448,0
449,0
450,0
451,0
452,0
453,1
454,1
455,0
456,0
457,0
458,0
459,1
460,0
461,0
462,1
463,0
464,1
465,0
466,1
467,1
468,1
469,1
470,1
471,1
472,1
473,1
474,0
475,0
476,0
477,0
478,0
479,0
480,1
481,1
482,0
483,0
484,1
485,1
486,0
487,1
488,1
489,1
490,1
491,0
492,1
493,0
494,1
495,1
496,1
497,1
498,1
499,1
500,1
501,1
502,0
503,1
504,1
505,1
506,1
507,1
508,0
509,0
510,1
511,1
512,0
513,1
514,0
515,1
516,1
517,1
518,0
519,0
520,0
521,1
522,0
523,0
524,0
525,1
526,1
527,0
528,1
529,1
530,0
531,0
532,1
533,0
534,1
535,0
536,0
537,0
538,0
539,1
540,1
541,0
542,0
543,0
544,1
545,0
546,1
547,1
548,0
549,0
550,0
551,1
552,1
553,1
554,0
555,0
556,0
557,1
558,1
559,1
560,1
561,1
562,1
563,1
564,1
565,0
566,1
567,1
568,0
569,1
570,1
571,0
572,1
573,1
574,0
575,1
576,1
577,1
578,1
579,0
580,0
581,1
582,0
583,0
584,0
585,1
586,0
587,0
588,1
589,1
590,0
591,0
592,1
593,1
594,1
595,0
596,1
597,1
598,0
599,0
600,0
601,0
602,1
603,1
604,1
605,1
606,1
607,1
608,1
609,1
610,0
611,0
612,1
613,1
614,0
615,1
616,1
617,1
618,0
619,1
620,1
621,1
622,0
623,1
624,1
625,1
626,1
627,0
628,0
629,0
630,0
631,0
632,0
633,0
634,0
635,0
636,1
637,1
638,1
639,1
640,1
641,0
642,1
643,1
644,1
645,0
646,0
647,1
648,1
649,0
650,0
651,1
652,1
653,0
654,1
655,0
656,1
657,1
658,0
659,0
660,0
661,1
662,1
663,1
664,0
665,1
666,1
667,0
668,1
669,0
670,0
671,0
672,1
673,1
674,1
675,1
676,1
677,0
678,0
679,0
680,0
681,1
682,0
683,1
684,1
685,1
686,1
687,0
688,0
689,1
690,1
691,1
692,0
693,0
694,0
695,0
696,0
697,0
698,0
699,0
700,1
701,0
702,0
703,0
704,0
705,1
706,1
707,1
708,1
709,1
710,1
711,0
712,1
713,0
714,0
715,1
716,1
717,1
718,1
719,1
720,1
721,1
722,0
723,1
724,0
725,1
726,0
727,0
728,1
729,1
730,1
731,1
732,1
733,1
734,0
735,1
736,0
737,0
738,0
739,0
740,1
741,1
742,0
743,0
744,1
745,1
746,0
747,1
748,0
749,1
750,0
751,1
752,1
753,1
754,1
755,0
756,1
757,1
758,1
759,0
760,0
761,0
762,1
763,0
764,1
765,0
766,1
767,0
768,1
769,1
770,1
771,1
772,1
773,0
774,1
775,1
776,1
777,1
778,0
779,0
780,0
781,1
782,1
783,0
784,0
785,0
786,1
787,1
788,0
789,0
790,1
791,0
792,0
793,0
794,1
795,1
796,0
797,0
798,1
799,0
800,0
801,0
802,1
803,0
804,1
805,1
806,1
807,0
808,0
809,1
810,1
811,0
812,1
813,0
814,0
815,1
816,1
817,1
818,1
819,1
820,1
821,0
822,1
823,0
824,0
825,0
826,1
827,1
828,0
829,1
830,1
831,1
832,1
833,0
834,0
835,0
836,1
837,1
838,0
839,0
840,0
841,0
842,1
843,0
844,1
845,1
846,1
847,0
848,0
849,0
850,1
851,1
852,1
853,1
854,1
855,1
856,1
857,0
858,1
859,0
860,1
861,1
862,0
863,1
864,1
865,0
866,1
867,1
868,1
869,0
870,0
871,0
872,1
873,0
874,0
875,0
876,1
877,1
878,0
879,0
880,1
881,0
882,1
883,0
884,0
885,1
886,0
887,0
888,0
889,1
890,0
891,0
892,0
893,0
894,0
895,1
896,0
897,1
898,0
899,0
900,1
901,1
902,1
903,1
904,1
905,0
906,1
907,1
908,0
909,0
910,1
911,0
912,0
913,0
914,1
915,0
916,0
917,1
918,1
919,1
920,1
921,0
922,0
923,0
924,0
925,1
926,0
927,1
928,1
929,1
930,0
931,0
932,0
933,0
934,1
935,0
936,1
937,1
938,0
939,0
940,1
941,0
942,0
943,0
944,1
945,0
946,0
947,1
948,0
949,1
950,0
951,0
952,0
953,0
954,0
955,1
956,0
957,1
958,0
959,1
960,0
961,0
962,1
963,0
964,1
965,1
966,0
967,1
968,1
969,1
970,0
971,1
972,0
973,0
974,1
975,0
976,0
977,1
978,0
979,1
980,1
981,1
982,0
983,1
984,0
985,1
986,1
987,1
988,1
989,1
990,1
991,0
992,0
993,0
994,1
995,1
996,1
997,1
998,0
999,0
1000,0
1001,0
1002,1
1003,0
1004,0
1005,1
1006,0
1007,0
1008,0
1009,0
1010,0
1011,1
1012,1
1013,0
1014,0
1015,0
1016,1
1017,0
1018,0
1019,0
1020,1
1021,0
1022,0
1023,0
1024,1
1025,0
1026,0
1027,0
1028,1
1029,0
1030,1
1031,1
1032,0
1033,1
1034,1
1035,1
1036,0
1037,1
1038,1
1039,1
1040,0
1041,1
1042,1
1043,0
1044,0
1045,1
1046,0
1047,0
1048,1
1049,0
1050,1
1051,1
1052,1
1053,0
1054,0
1055,1
1056,1
1057,1
1058,0
1059,1
1060,1
1061,0
1062,0
1063,1
1064,1
1065,1
1066,0
1067,1
1068,1
1069,1
1070,0
1071,0
1072,1
1073,1
1074,1
1075,0
1076,0
1077,1
1078,0
1079,0
1080,0
1081,0
1082,1
1083,1
1084,1
1085,0
1086,1
1087,1
1088,0
1089,1
1090,1
1091,1
1092,1
1093,0
1094,0
1095,1
1096,0
1097,1
1098,0
1099,0
1100,1
1101,1
1102,1
1103,1
1104,0
1105,0
1106,1
1107,0
1108,0
1109,0
1110,1
1111,1
1112,1
1113,0
1114,1
1115,0
1116,1
1117,1
1118,1
1119,1
1120,0
1121,1
1122,1
1123,1
1124,0
1125,0
1126,0
1127,1
1128,0
1129,0
1130,1
1131,0
1132,1
1133,0
1134,0
1135,0
1136,1
1137,1
1138,0
1139,1
1140,1
1141,1
1142,1
1143,1
1144,0
1145,0
1146,0
1147,1
1148,1
1149,0
1150,0
1151,1
1152,1
1153,1
1154,1
1155,0
1156,1
1157,1
1158,1
1159,0
1160,1
1161,0
1162,0
1163,1
1164,1
1165,1
1166,0
1167,1
1168,1
1169,1
1170,0
1171,0
1172,0
1173,0
1174,0
1175,1
1176,0
1177,0
1178,1
1179,1
1180,0
1181,1
1182,1
1183,0
1184,0
1185,0
1186,1
1187,1
1188,0
1189,0
1190,0
1191,1
1192,1
1193,1
1194,0
1195,0
1196,0
1197,1
1198,1
1199,0
1200,0
1201,1
1202,0
1203,0
1204,1
1205,1
1206,0
1207,1
1208,0
1209,0
1210,1
1211,1
1212,1
1213,1
1214,1
1215,1
1216,1
1217,0
1218,1
1219,1
1220,1
1221,1
1222,0
1223,0
1224,1
1225,0
1226,0
1227,1
1228,0
1229,0
1230,0
